loan_id,risk_band,predicted_default_proba,proba_pctile_in_band,principal,loan_type_clean,state
L65008-697225,Low,0.044412081023358974,0.8183402664778491,89069.43,home_equity,Wi
L31864-632804,Low,0.0444095381195381,0.818333458152629,69400.52,auto,FL 
L63935-176089,Low,0.04440879981069104,0.818326649827409,60123.67,auto,DE
L16565-195358,Low,0.04440711026441428,0.8183198415021888,90013.85,home_equity,DC
L56041-999296,Low,0.04440691618006911,0.8183130331769688,90930.25,auto,RI
L79215-422941,Low,0.04440543720521315,0.8183062248517488,67874.4,credit_line,PA
L28510-510028,Low,0.04440532388641171,0.8182994165265286,90929.38,credit_line,CT
L62948-292080,Low,0.04440473259790187,0.8182926082013086,70865.37,home_equity,ID
L92760-215282,Low,0.04440216895048391,0.8182857998760885,86533.37,credit_line,WA
L20098-732414,Low,0.0444006055711253,0.8182789915508684,89164.57,credit_line,ND
L21868-279399,Low,0.04440023065091604,0.8182721832256483,71611.86,credit_line,WY
L43201-73331,Low,0.04439989146091744,0.8182653749004283,82198.14,home_equity, CT
L2651-436970,Low,0.044399083777901555,0.8182585665752081,104577.27,home_equity,NJ 
L29414-276770,Low,0.04439809156598233,0.8182517582499881,69056.44,home_equity,KY
L13086-616063,Low,0.044397907246534876,0.818244949924768,68312.65,home_equity, AR
L52721-652746,Low,0.04439751643139031,0.8182381415995479,56278.56,home_equity,NY
L35762-713571,Low,0.04439477668097888,0.8182313332743278,71194.11,home_equity,NE
L45480-324545,Low,0.04439386128145574,0.8182245249491078,84687.83,home_equity,OH
L89971-565527,Low,0.044391115445452094,0.8182177166238876,61493.73,home_equity,FL
L2807-625040,Low,0.04438983626378553,0.8182109082986676,71193.8,credit_line,MS
L50666-920363,Low,0.0443897892562143,0.8182040999734476,68300.08,credit_line,MI
L65479-549409,Low,0.04438977775486101,0.8181972916482274,59182.93,home_equity,WI
L12619-470891,Low,0.04438857123039463,0.8181904833230074,96471.93,credit_line,VI
L54340-20781,Low,0.04438833513073693,0.8181836749977873,65394.11,home_equity,MN
L57196-48774,Low,0.04438684956075483,0.8181768666725672,85884.37,credit_line,VT
L22605-501598,Low,0.04438483571412957,0.8181700583473471,70911.17,credit_line,SD
L67903-692480,Low,0.04438308435293181,0.8181632500221271,81800.34,home_equity,MT
L36243-275864,Low,0.04438083016322105,0.8181564416969069,74551.74,credit_line,AL
L79246-369787,Low,0.044380392154169356,0.8181496333716869,80510.28,credit_line,FM
L55189-916182,Low,0.04438031176333675,0.8181394208838568,78550.22,home_equity,AL
L55189-916182,Low,0.04438031176333675,0.8181394208838568,78550.22,home_equity,AL
L52668-698855,Low,0.04438024659470334,0.8181292083960267,68383.6,home_equity,HI
L49849-489481,Low,0.044379871029140594,0.8181224000708066,90788.88,credit_line,TX
L92958-72151,Low,0.044379597634448514,0.8181155917455865,81751.7,home_equity,AZ
L25467-755911,Low,0.0443795265779396,0.8181087834203664,62639.28,credit_line,AS
L98069-273361,Low,0.04437920908248984,0.8181019750951464,56192.21,credit_line,FM
L63524-669640,Low,0.0443787811926498,0.8180951667699262,77120.34,credit_line,NH
L87132-708482,Low,0.044378648631764904,0.8180883584447062,65231.37,home_equity,ID
L33209-946602,Low,0.044378511488246314,0.8180815501194861,60199.72,home_equity,KS
L18904-36434,Low,0.04437840369360027,0.818074741794266,75976.82,small_business,KS
L24937-735950,Low,0.04437790143749622,0.8180679334690459,75061.86,home_equity,DC
L68617-288851,Low,0.04437702119369673,0.8180611251438259,95731.8,auto,PW
L49004-476677,Low,0.04437470405861392,0.8180543168186057,78020.82,credit_line,CA
L30237-105684,Low,0.04437423444427582,0.8180475084933857,86602.64,auto,WV
L42606-31120,Low,0.044371965350783124,0.8180407001681657,71025.53,home_equity,MA
L78926-692099,Low,0.044370715221486653,0.8180338918429455,80764.25,home_equity,MT
L14742-165786,Low,0.04437021595052072,0.8180270835177255,65678.42,credit_line,ME
L79173-207933,Low,0.04436934181831532,0.8180202751925054,70050.68,home_equity,SC
L17027-554373,Low,0.04436795381815965,0.8180134668672853,100371.02,home_equity,MH
L41360-551683,Low,0.04436703335368753,0.8180066585420652,64783.7,home_equity,ND
L19504-249120,Low,0.04436350507682771,0.8179998502168452,73183.85,home_equity,IN
L14584-982689,Low,0.0443630517405029,0.817993041891625,73100.22,credit_line,MS
L30606-198707,Low,0.044361753829193516,0.817986233566405,75289.72,home_equity,GA
L78677-860001,Low,0.04436016238779276,0.8179794252411849,66957.51,credit_line,RI
L41849-936000,Low,0.044359740829855374,0.8179726169159648,70931.19,credit_line,KS
L51820-774613,Low,0.044358365999553145,0.8179658085907447,72672.4,home_equity,NC
L19321-206110,Low,0.044357382474005995,0.8179590002655247,82510.37,home_equity,MP
L86604-472181,Low,0.04435733847052496,0.8179521919403046,63062.71,home_equity,AK
L38605-72221,Low,0.04435472354294256,0.8179453836150845,69890.4,credit_line,DE
L14148-64689,Low,0.04435454278694273,0.8179385752898645,72601.01,small_business,NM
L24821-590300,Low,0.04435180511094449,0.8179317669646443,87704.83,home_equity,MH
L9184-537692,Low,0.04435135458612976,0.8179249586394243,94849.36,credit_line,AK
L33855-474947,Low,0.04435075799974454,0.8179181503142042,79199.38,credit_line,MD
L70830-411951,Low,0.04435034450464525,0.8179113419889841,90509.34,credit_line,TX
L4440-424922,Low,0.044350238911216915,0.817904533663764,95878.8,credit_line,MA
L37199-523976,Low,0.044349441979098854,0.817897725338544,88448.78,credit_line,KY
L83678-971907,Low,0.044349148981283115,0.8178909170133238,68900.42,credit_line,GA
L29131-217763,Low,0.044344732899798706,0.8178841086881038,60562.48,auto,GA
L85362-709390,Low,0.04434368060575851,0.8178773003628838,58280.59,home_equity,CT
L68974-492999,Low,0.04434300248928498,0.8178704920376637,69403.05,home_equity,NH
L98637-381709,Low,0.04434191678126208,0.8178636837124436,83778.48,credit_line,
L21756-985121,Low,0.04433943454297376,0.8178568753872235,53621.09,credit_line,TN
L97097-730795,Low,0.04433885400251657,0.8178500670620035,73075.5,credit_line,MP
L98124-164790,Low,0.04433781210931878,0.8178432587367833,85985.33,home_equity,NJ
L11798-112014,Low,0.044333983875766064,0.8178364504115633,100202.59,credit_line, LA
L49902-134031,Low,0.04433367946598261,0.8178296420863432,62501.79,credit_line,FL
L13048-942862,Low,0.04433343745190463,0.8178228337611231,65543.63,credit_line,KY
L10649-379694,Low,0.04433326902111737,0.817816025435903,77709.86,credit_line,WI
L31168-589494,Low,0.04433227757772528,0.817809217110683,89436.4,credit_line,NE
L40994-561215,Low,0.044330314909529385,0.8178024087854628,73114.28,credit_line,GU
L48962-495715,Low,0.044328580958274494,0.8177956004602428,76445.98,home_equity,MO
L8918-534083,Low,0.04432655503802695,0.8177887921350228,78736.82,home_equity,SD
L62540-603380,Low,0.04432561743251464,0.8177819838098026,85809.68,home_equity,
L30902-405994,Low,0.04432503607150561,0.8177751754845826,64690.91,home_equity,SD
L12609-116680,Low,0.04432180760096636,0.8177683671593625,86458.91,auto,GA
L7442-115629,Low,0.044321018658514115,0.8177615588341424,66943.66,home_equity,SC
L61854-960941,Low,0.044318725206950856,0.8177513463463123,85011.41,credit_line,NM
L61854-960941,Low,0.044318725206950856,0.8177513463463123,85011.41,credit_line,NM
L37344-111057,Low,0.044318347366944365,0.8177411338584821,62496.27,credit_line,Tn
L24042-536237,Low,0.044312840459150495,0.8177343255332621,88574.15,home_equity,ID
L52652-569897,Low,0.04431225719354534,0.817727517208042,66389.74,home_equity,SD
L79424-334571,Low,0.0443118908321316,0.8177207088828219,70712.76,home_equity,TN
L15934-552973,Low,0.04431171876323967,0.8177139005576018,60165.6,home_equity,WY
L62886-370968,Low,0.044310784190439004,0.8177070922323818,82031.24,credit_line,NE
L51096-62504,Low,0.044310726692871796,0.8177002839071617,90799.39,auto,ME
L19629-430823,Low,0.04430829974790258,0.8176934755819416,72752.3,home_equity,LA
L96105-866207,Low,0.044307657679083956,0.8176866672567216,81457.8,home_equity,AL
L64188-62006,Low,0.044306591106677395,0.8176798589315014,91342.42,credit_line,MD
L732-229872,Low,0.044306408709042226,0.8176730506062814,76578.01,home_equity,DE
L92102-863653,Low,0.04430444673842992,0.8176662422810613,65939.48,auto,VA
L4504-589512,Low,0.044304235923546875,0.8176594339558412,67958.4,home_equity,NV
L74791-940299,Low,0.04430330214219772,0.8176526256306211,62041.15,credit_line,MN
L78332-428546,Low,0.04430282235980345,0.8176458173054011,59537.77,home_equity,HI
L63306-51759,Low,0.04430273975733337,0.8176390089801809,100955.47,home_equity,MN
L54237-925789,Low,0.04430145786939861,0.8176322006549609,56969.56,auto,SD
L13598-976322,Low,0.0442967209946795,0.8176253923297409,109086.61,home_equity,GU
L68734-824607,Low,0.04429552401162597,0.8176185840045207,89296.99,credit_line,VT
L37563-995451,Low,0.044294844281673657,0.8176117756793007,96018.7,credit_line,NV
L91940-474034,Low,0.04429385436552196,0.8176049673540806,74565.74,small_business,DC
L980-524088,Low,0.044293379385613535,0.8175981590288605,92067.64,home_equity,AL
L74283-259177,Low,0.04429147253701803,0.8175913507036404,90621.58,credit_line,OK
L89374-479022,Low,0.04429121171794073,0.8175845423784204,76416.28,small_business,MA
L54492-349521,Low,0.044291207070154916,0.8175777340532002,91683.48,credit_line,TN
L12907-810030,Low,0.044290391676820536,0.8175709257279802,88128.15,credit_line,WI
L90015-657353,Low,0.04428916186130955,0.8175641174027601,82691.82,credit_line,NJ
L13880-316709,Low,0.044289122204615054,0.81755730907754,86725.46,credit_line,MH
L29527-738938,Low,0.044288937750514144,0.8175505007523199,72470.44,home_equity,FM
L3477-879655,Low,0.04428877784874831,0.8175436924270999,76701.74,home_equity,IA
L96331-812318,Low,0.04428703247299664,0.8175368841018797,105151.37,credit_line,AZ
L16304-804057,Low,0.04428644207177809,0.8175300757766597,59830.73,credit_line,UT
L36882-296492,Low,0.04428638203120758,0.8175232674514397,78141.04,credit_line,VI
L48053-168414,Low,0.04428415349280927,0.8175164591262195,64266.21,credit_line,AR
L14648-516590,Low,0.044282530851846455,0.8175096508009995,63808.08,credit_line,IL
L71204-205705,Low,0.04428195658471175,0.8175028424757794,85013.04,home_equity,OR
L81503-992601,Low,0.04428184520902509,0.8174960341505593,53576.45,home_equity,PA
L93204-205503,Low,0.044280710300883014,0.8174892258253392,55053.72,credit_line,LA
L53797-352746,Low,0.04427946821114004,0.8174824175001192,95318.3,credit_line,MH
L46691-422300,Low,0.0442792236569912,0.817475609174899,84250.89,home_equity,MD
L11048-906317,Low,0.044278227628353824,0.817468800849679,86269.23,home_equity,GA
L19095-161617,Low,0.04427814479218614,0.817461992524459,90915.33,small_business,PR
L52255-46165,Low,0.04427750754366308,0.8174551841992388,86696.65,credit_line,MI
L81876-123328,Low,0.044277008582933444,0.8174483758740188,89739.62,home_equity,MN
L5547-522055,Low,0.04427587308928457,0.8174415675487987,103370.62,home_equity,CO
L54225-804111,Low,0.04427436482537035,0.8174347592235786,116204.0,auto,VA
L39725-424461,Low,0.04427410282348632,0.8174279508983585,70042.46,home_equity,MI
L33986-593635,Low,0.04427402069406121,0.8174211425731385,80204.52,credit_line,NE
L83864-749175,Low,0.04427395824729533,0.8174143342479183,64219.81,auto,AR
L66776-402328,Low,0.04427330462889474,0.8174075259226983,75090.76,credit_line,AZ
L12465-144470,Low,0.04427274895918964,0.8174007175974782,92228.46,home_equity,HI
L60442-596150,Low,0.044272611736476446,0.8173939092722581,59236.82,home_equity,ID
L37996-531129,Low,0.04427170730584162,0.817387100947038,65927.35,home_equity,AK
L6909-209265,Low,0.04427038313272045,0.817380292621818,78584.46,home_equity,OK
L11748-933830,Low,0.044269777951343195,0.8173734842965978,78300.58,small_business,ID
L31685-843829,Low,0.04426800023046815,0.8173666759713778,77586.56,home_equity,WI
L25107-260805,Low,0.044267752939893115,0.8173598676461578,84557.48,credit_line,PR
L12796-426710,Low,0.04426629061306819,0.8173530593209376,66086.4,home_equity,OR
L45303-796405,Low,0.044266229791753604,0.8173462509957176,63352.85,home_equity,AL
L26744-495544,Low,0.04426466951386595,0.8173394426704975,90297.05,small_business,PW
L60253-548594,Low,0.04426379097070053,0.8173326343452774,69170.14,home_equity,CA
L35102-329594,Low,0.04426375644138676,0.8173258260200573,66977.94,auto,SD
L18204-286646,Low,0.04426338939990001,0.8173190176948373,83518.26,credit_line,HI
L95479-282226,Low,0.04426326442497821,0.8173122093696171,82198.14,home_equity,FL
L15955-49749,Low,0.044262676585612754,0.8173054010443971,66577.8,credit_line,AZ
L85998-477245,Low,0.044262248308627974,0.817298592719177,45806.47,credit_line,WI
L9788-143975,Low,0.04426011162124587,0.8172917843939569,83074.78,small_business, RI
L681-855536,Low,0.044260053360345795,0.8172849760687368,70306.97,credit_line,
L34057-222610,Low,0.044260035138758404,0.8172781677435168,90954.4,credit_line,ME
L83940-592677,Low,0.044259345779341874,0.8172713594182967,57067.3,credit_line,VI
L35117-891210,Low,0.0442584652459251,0.8172645510930766,0.0,home_equity,OR
L15799-954775,Low,0.04425416930981254,0.8172577427678566,52706.16,auto,dc
L86836-356664,Low,0.04425320090289504,0.8172509344426364,87160.33,credit_line,NE
L31592-375258,Low,0.04424673815470984,0.8172441261174164,41273.88,unknown,ME
L53410-185248,Low,0.0442453791851704,0.8172373177921963,72070.33,auto,
L36494-797824,Low,0.04424537863559432,0.8172305094669762,78339.73,home_equity,KS
L352-342180,Low,0.0442453489448243,0.8172237011417561,84366.55,unknown,PR
L74258-210029,Low,0.04424505814815247,0.8172168928165361,61156.0,credit_line,
L15182-563376,Low,0.04424390060861781,0.8172100844913159,69302.97,home_equity,PW
L71721-592075,Low,0.04424309080155362,0.8172032761660959,65951.33,credit_line,PW
L42583-327128,Low,0.044243063631218306,0.8171964678408759,76228.09,home_equity,GU
L96858-639454,Low,0.04424094415841956,0.8171896595156557,81638.66,credit_line,MI
L33212-735839,Low,0.044240888260888137,0.8171828511904357,81239.37,credit_line,NH
L11582-655767,Low,0.04424059584834917,0.8171760428652156,64228.66,small_business,GA
L96449-557195,Low,0.044240262127540876,0.8171692345399955,65114.76,home_equity,NY
L78566-492307,Low,0.04424023864312074,0.8171624262147754,72774.04,auto,ND
L68334-737621,Low,0.04423931566143985,0.8171556178895554,64821.98,credit_line,VI
L72809-268921,Low,0.04423805949610078,0.8171488095643352,81011.81,small_business,WA
L71618-963918,Low,0.04423586068285034,0.8171420012391152,90095.05,home_equity,AS
L90189-201184,Low,0.04423552868521413,0.8171351929138951,44633.79,home_equity,MT
L66475-127490,Low,0.0442351825660896,0.817128384588675,105685.95,home_equity,OR
L28145-979888,Low,0.04423479620684241,0.8171215762634549,69607.82,credit_line,ND
L56441-755114,Low,0.04423298908117558,0.8171147679382349,83386.63,credit_line,GU
L86046-783893,Low,0.044231275457666704,0.8171079596130147,67143.51,credit_line,MO
L24717-577120,Low,0.04423086265722637,0.8171011512877947,86130.33,credit_line,MD
L34635-636359,Low,0.04423073438788047,0.8170943429625747,90201.71,home_equity,IN
L40511-727638,Low,0.04422993004491288,0.8170875346373545,67306.4,credit_line,NE
L48484-467597,Low,0.044228504256652375,0.8170807263121345,65393.74,credit_line,MN
L56548-529538,Low,0.044227741715427496,0.8170739179869144,68675.87,credit_line,Ms
L41526-319475,Low,0.044227504010348404,0.8170671096616943,74796.2,home_equity,Md
L26505-53703,Low,0.04422696830957437,0.8170603013364742,65363.61,credit_line,OR
L91986-71594,Low,0.044226724645144495,0.8170534930112542,81321.37,credit_line,MP
L52738-47202,Low,0.044225259152534155,0.817046684686034,91512.75,auto,KS
L17652-263732,Low,0.04422314160488222,0.817039876360814,70574.43,home_equity,AL
L48169-836351,Low,0.04422294804753393,0.817033068035594,70643.74,auto,WI
L96242-120023,Low,0.04422234864896063,0.8170262597103738,82193.98,auto,IA
L32109-883059,Low,0.044222332076451515,0.8170194513851537,68600.17,small_business,WI
L25291-336934,Low,0.044221775225076,0.8170126430599337,72354.02,small_business,OK
L59942-515242,Low,0.044220838435854774,0.8170058347347136,114392.03,home_equity,NC
L89677-492338,Low,0.04421962490169284,0.8169990264094935,73061.02,credit_line,CT
L87204-29971,Low,0.04421911152384588,0.8169922180842735,74671.29,home_equity,RI
L64841-965307,Low,0.04421845128558342,0.8169854097590533,64547.03,home_equity,MP
L28859-711504,Low,0.04421801057134075,0.8169786014338333,82198.14,auto,KY
L72821-730202,Low,0.04421759820267048,0.8169717931086132,64464.91,credit_line,TX 
L95168-530222,Low,0.0442163403949541,0.8169649847833931,81808.82,home_equity,CA
L4996-902365,Low,0.044215863437060285,0.816958176458173,72382.4,auto,NC
L77119-40668,Low,0.04421581224424402,0.816951368132953,91944.65,home_equity,HI
L2971-552185,Low,0.04421547373011388,0.816944559807733,82198.14,home_equity,NY
L4160-725639,Low,0.04421480270459457,0.8169377514825128,92769.77,home_equity, MI
L77182-715485,Low,0.044214520121154226,0.8169309431572928,56716.85,credit_line,KY
L41628-893675,Low,0.044214309290593154,0.8169241348320727,64683.2,home_equity,MO
L41481-606320,Low,0.04421306316527638,0.8169173265068526,93991.28,home_equity,AK
L85397-692837,Low,0.044212976321863565,0.8169105181816325,63323.28,credit_line,CO
L44562-922372,Low,0.04421290072298373,0.8169037098564125,70771.94,home_equity,MS
L73349-369746,Low,0.044212742978397064,0.8168969015311923,74381.67,home_equity, TN
L59285-529220,Low,0.04421268888209182,0.8168900932059723,111415.91,home_equity,MP
L68640-35147,Low,0.04421184850263613,0.8168832848807522,71030.91,credit_line,WI
L8904-60611,Low,0.0442105408455255,0.8168764765555321,79419.04,home_equity,NC
L59262-365262,Low,0.0442103144714254,0.816869668230312,84429.95,credit_line,OR
L1983-10553,Low,0.04421025538994969,0.816862859905092,121075.69,credit_line,MA
L91161-853894,Low,0.04420899498076682,0.8168560515798718,53140.71,home_equity,TN
L45099-179298,Low,0.04420839573161532,0.8168492432546518,79170.18,home_equity,CA
L14478-430170,Low,0.04420370176188739,0.8168424349294318,76122.74,home_equity,AR
L33127-302301,Low,0.0442036689077558,0.8168356266042116,56355.11,small_business,KY
L90632-880466,Low,0.04420163928772644,0.8168288182789916,44199.07,credit_line,KY
L22507-428583,Low,0.04420149990986359,0.8168220099537715,82198.14,credit_line,KS
L53336-193231,Low,0.04420063052473735,0.8168152016285514,83486.64,small_business,NM
L99004-945289,Low,0.04420037628793747,0.8168083933033313,64532.59,home_equity,AR
L59566-292648,Low,0.04419725807159341,0.8168015849781113,92693.23,home_equity,NM
L32740-146554,Low,0.04419704226199536,0.8167947766528911,74682.77,small_business,NY
L70032-182243,Low,0.04419672000830145,0.8167879683276711,51714.49,credit_line,wv
L19855-281821,Low,0.04419662457423611,0.816781160002451,69111.9,credit_line,VI
L6081-951206,Low,0.044193759019718455,0.8167743516772309,70198.92,credit_line,MT
L86703-465074,Low,0.04419251423012513,0.8167675433520108,75401.66,credit_line,WV
L64688-202450,Low,0.04419213239838331,0.8167607350267908,55755.92,home_equity,ND
L18223-61175,Low,0.04419186836366747,0.8167539267015707,48841.74,credit_line,SD
L61371-704216,Low,0.04418995814003382,0.8167471183763506,92255.73,home_equity,FM
L23190-71180,Low,0.044188366876490505,0.8167403100511306,82954.13,home_equity,UT
L31704-237294,Low,0.044187982843265326,0.8167335017259104,72751.19,home_equity,WV
L4204-152763,Low,0.04418766694835104,0.8167266934006904,88053.65,credit_line,SD
L26463-169449,Low,0.044185415513442676,0.8167198850754703,66999.14,small_business,AK
L93038-43588,Low,0.044184984941672834,0.8167130767502502,61650.41,credit_line,Fl
L64072-462045,Low,0.04418329670702269,0.8167062684250301,56653.42,home_equity,VA
L2401-125120,Low,0.04418288334157944,0.8166994600998101,83273.79,credit_line,MT
L81402-285034,Low,0.044182649559466186,0.8166926517745899,75293.98,home_equity,ID
L74187-122916,Low,0.044181874812574885,0.8166858434493699,90386.45,home_equity,SD
L82048-406087,Low,0.04418141442810656,0.8166790351241499,80149.0,credit_line,CA
L8540-620881,Low,0.04418094314433871,0.8166722267989297,65510.66,credit_line,AL
L77349-350720,Low,0.04418078431205338,0.8166654184737097,63377.63,credit_line,WY
L47477-193403,Low,0.044179439193503124,0.8166586101484896,88849.73,small_business,HI
L54049-338294,Low,0.04417928670727598,0.8166518018232695,63618.37,home_equity,RI
L43778-27648,Low,0.04417877656590153,0.8166449934980494,76390.25,credit_line,MA
L62689-763390,Low,0.04417855235784162,0.8166381851728294,79858.66,credit_line,CT
L90467-693659,Low,0.04417814278476686,0.8166313768476092,82647.3,credit_line,UT
L61561-114734,Low,0.04417758664031583,0.8166245685223892,63746.34,credit_line,ND
L42789-541612,Low,0.04417571891069331,0.8166177601971691,59540.52,credit_line,ND
L69927-299058,Low,0.04417545574732719,0.816610951871949,74639.68,home_equity,NJ
L13762-872502,Low,0.04417406377000635,0.8166041435467289,81892.54,credit_line,DC
L72305-568814,Low,0.04417404638951885,0.8165973352215089,69775.59,credit_line,TX
L89411-461364,Low,0.0441740325169268,0.8165905268962887,78472.37,unknown,MD
L80092-959601,Low,0.044171004118213064,0.8165837185710687,78573.19,home_equity,PR
L34962-835947,Low,0.04417091719612646,0.8165769102458487,77868.73,credit_line,NE
L20942-996405,Low,0.044168710981438465,0.8165701019206285,100833.58,home_equity,NV
L98593-622769,Low,0.044167199526862724,0.8165632935954085,89227.19,credit_line,HI
L94984-614862,Low,0.04416322612947618,0.8165564852701884,82553.9,auto,SC
L77509-271960,Low,0.04416263091625467,0.8165496769449683,93284.63,home_equity,AS
L98994-727529,Low,0.04416206227189241,0.8165428686197482,73641.77,small_business,MS
L924-135112,Low,0.04416175003693706,0.816532656131918,71176.17,credit_line,MN
L924-135112,Low,0.04416175003693706,0.816532656131918,71176.17,credit_line,MN
L4568-634997,Low,0.044161548846063985,0.816522443644088,55985.54,credit_line,ga
L61325-812232,Low,0.04416028375834769,0.816515635318868,62073.19,credit_line,FL
L79158-636210,Low,0.04415894111962321,0.8165088269936478,79421.5,credit_line,UT
L82454-762714,Low,0.044157702336177745,0.8165020186684278,60199.46,home_equity,OR
L70515-944585,Low,0.04415711727211779,0.8164952103432077,84130.82,credit_line,VA
L21700-250250,Low,0.04415647886925399,0.8164884020179876,83521.51,small_business,MT
L43944-541813,Low,0.044156451977992874,0.8164815936927675,61215.91,credit_line,GU
L45520-41328,Low,0.04415573991128177,0.8164747853675475,62148.54,credit_line,WV
L90402-672695,Low,0.04415456611122806,0.8164679770423273,94981.04,credit_line,MA
L24553-616263,Low,0.04415455492236844,0.8164611687171073,88568.19,home_equity,UT 
L39460-930583,Low,0.0441516975109311,0.8164543603918872,68857.15,credit_line,FL
L92909-234889,Low,0.04415161277447928,0.8164475520666671,71899.44,home_equity,UT
L73236-635322,Low,0.04415122485876395,0.816440743741447,63053.01,credit_line,MT
L41849-188943,Low,0.044150509330205825,0.816433935416227,67082.9,small_business,MN
L50423-707271,Low,0.04415042863488855,0.8164271270910068,82332.53,credit_line,
L61682-76975,Low,0.044150091434163166,0.8164169146031768,79797.76,credit_line,ID
L61682-76975,Low,0.044150091434163166,0.8164169146031768,79797.76,credit_line,ID
L79315-769486,Low,0.044147992740475026,0.8164067021153466,74128.52,home_equity,SD
L28631-780553,Low,0.04414754968697971,0.8163998937901266,59847.44,home_equity,WA
L78369-760524,Low,0.04414738708694729,0.8163930854649065,67085.34,credit_line,OH
L42839-114483,Low,0.0441470136680025,0.8163862771396864,62318.59,credit_line,MD
L33241-68724,Low,0.04414671398347706,0.8163794688144663,92263.72,credit_line,CA
L84714-827685,Low,0.04414525672301752,0.8163726604892463,82198.14,credit_line,PA
L65834-994289,Low,0.044144572913299186,0.8163658521640261,92627.9,credit_line,GU
L52664-672485,Low,0.04414376371152331,0.8163590438388061,97466.26,home_equity,WY
L55973-570371,Low,0.04414362724317455,0.816352235513586,90938.64,credit_line,KY
L50031-632133,Low,0.044143419066723054,0.8163454271883659,92562.83,auto,MO
L69112-618082,Low,0.044142264709634366,0.8163386188631458,89718.88,home_equity,ID
L32747-435300,Low,0.044141851738244496,0.8163318105379258,69727.27,credit_line,MO
L96595-937615,Low,0.04414151864688432,0.8163250022127057,42031.6,credit_line,MP
L36097-475777,Low,0.04414068588116684,0.8163181938874856,84548.67,home_equity,MN
L87974-982872,Low,0.04414023222439649,0.8163113855622656,65478.93,credit_line,AS
L80734-19010,Low,0.044140095238317495,0.8163045772370454,60274.43,auto,MD
L50627-427211,Low,0.04413920212770707,0.8162977689118254,61129.53,credit_line,CO
L32695-928426,Low,0.0441380221770636,0.8162909605866053,66136.48,auto,FL
L76912-326045,Low,0.04413778171552484,0.8162841522613852,56977.39,credit_line,WV
L26181-296457,Low,0.044137273183089534,0.8162773439361651,63754.01,home_equity,MP
L81471-973034,Low,0.044136247278688506,0.8162705356109451,75585.65,credit_line,Ky
L4119-534898,Low,0.04413567600100819,0.8162637272857249,79458.15,credit_line,MP
L10505-369497,Low,0.04413456117718059,0.8162569189605049,74122.15,credit_line,ID
L13601-803553,Low,0.04413297058763296,0.8162501106352849,71893.13,home_equity,VA
L69259-353768,Low,0.04413104240543018,0.8162433023100647,88706.81,home_equity,HI
L91330-478485,Low,0.04412641919295908,0.8162364939848447,90456.95,credit_line,NE
L64430-817779,Low,0.04412464291804597,0.8162296856596246,67415.91,home_equity,Ri
L66731-125349,Low,0.04412398026393511,0.8162228773344045,98075.15,home_equity,AR
L81724-196804,Low,0.04412385183442342,0.8162160690091844,70346.26,home_equity,MP
L18043-684314,Low,0.04412222248564989,0.8162092606839644,73210.3,auto, NH
L27298-482436,Low,0.044122021287161035,0.8162024523587442,72598.15,credit_line,VI
L50634-414024,Low,0.04412012300922144,0.8161956440335242,97905.02,home_equity,VT
L90421-190382,Low,0.044119680410944495,0.8161888357083041,89468.68,credit_line,MT
L56646-15490,Low,0.044119438280655524,0.816182027383084,93534.85,credit_line,PW
L67087-140233,Low,0.04411889259235893,0.8161752190578639,88464.01,credit_line,MP
L84579-618983,Low,0.04411813891031627,0.8161684107326439,74336.89,credit_line,GU
L78380-354340,Low,0.04411633345619145,0.8161616024074237,65966.55,credit_line,DC
L1706-925250,Low,0.04411536647713409,0.8161547940822037,72388.59,credit_line,HI
L31960-682148,Low,0.044115262336619665,0.8161479857569837,72462.9,credit_line,IA
L6226-600182,Low,0.04411490743981503,0.8161411774317635,85105.53,credit_line,PW
L77119-90376,Low,0.04411384916877955,0.8161343691065435,126088.6,home_equity,MP
L76524-853836,Low,0.044113725817066525,0.8161275607813234,74847.18,home_equity,MI
L47179-829695,Low,0.04411287042340243,0.8161207524561033,82330.81,small_business,IL
L6552-750168,Low,0.044112150208703474,0.8161139441308832,59910.92,home_equity,OR
L86189-759156,Low,0.04411109873218668,0.8161071358056632,92787.19,home_equity,ME
L16121-657119,Low,0.044110502194852214,0.816100327480443,78895.15,home_equity,DC
L51366-816985,Low,0.04410967999473023,0.816093519155223,68001.57,credit_line,DE
L35791-381016,Low,0.0441094679811508,0.816086710830003,60291.35,home_equity,NY 
L95581-758455,Low,0.044109429236883366,0.8160799025047828,88175.93,credit_line,SC
L48872-935574,Low,0.04410908320196539,0.8160730941795628,90956.78,credit_line,HI
L48020-945031,Low,0.04410860475719848,0.8160662858543427,75420.77,credit_line,IN
L95757-952082,Low,0.044108437792368435,0.8160594775291226,74954.22,credit_line,MO
L57938-684629,Low,0.04410798839168443,0.8160526692039025,76678.23,home_equity,MH
L61884-632757,Low,0.0441072094208989,0.8160458608786825,62299.2,home_equity,MS
L17113-725948,Low,0.044106985031899304,0.8160390525534623,67799.64,credit_line,hi
L45606-83883,Low,0.04410375650749868,0.8160322442282423,73832.12,credit_line,TX
L5905-324682,Low,0.04410326876777276,0.8160254359030222,54941.65,credit_line,MA
L89993-307541,Low,0.044102496282873424,0.8160186275778022,112215.98,credit_line,AK
L75239-562948,Low,0.04410243687122375,0.816011819252582,68004.1,credit_line,TX
